words,sentiment_coeff
bom,3.6672731047711125
"dia,",5.841720600322584
gente,1.5643003648596263
to,1.6027054399064362
ativa,9.575262650520484
aqui,1.7462577703179656
durante,5.56680308864961
votacao,10.073424581531256
"porque,",40.03897306810384
alem,5.375502716140991
mae,1.1912999768264074
cardiaca,6.5952451213104135
ter,1.4982524337099938
contraido,16.829089133031868
o...,3.870496338568218
@madalen24653040,19.34892759602139
vc,1.7156884349439492
pessoas,-5.4394347700793
igual,3.659638067411127
todas,11.20171397069457
pess...,15.560597928188063
quarentena,2.509287129279393
fica,3.713842637799799
casa,1.3878376740584546
lockdown,1.128464266383791
vassoura,1.187379383368623
bozo,4.7648450209978765
impeachment,3.4053979165143335
presidente,4.928067893360562
razao,6.546761443744075
governadores,4.808103205320449
governo,-2.6130557661547833
china,2.318619794922932
chineses,4.2160876345926726
vir...,3.8129041037552653
covid,4.45626521487471
19,3.8364105339467502
recado,12.28534496171478
mineiros,8.059276135058806
via,-2.2018935261683907
@youtube,5.254622253805459
prefeitura,-1.2537769323532717
curitiba,1.057513001449052
decrete,1.0791553436681016
antes,1.2509899957373942
sistema,-1.186962828803895
saude,-1.410646514804378
colapso,1.1235329515082935
assine,1.080291601089065
peticao!...,1.6260399055809192
"superlotado,",23.39793665922326
hospital,1.2357673909860325
viamao,-6.3899203244454865
pede,7.750558555012186
receber,10.687670796796334
novos,-1.4350699336429076
pacientes,-4.742953884305537
#brasil,-5.23245058981339
|,-1.664699025323941
rio,-3.826081672431269
atendimento,5.504485425667291
criancas,9.546575877128127
jovens,13.87046194999421
depressao,15.282845906458531
poscoronavirus,23.618486160957172
alerta,-3.6956912141861027
tudo,1.8703011775708855
"funcionando,",48.713328776012084
caos,14.400043963483608
coronavirus,-2.2359132329579094
ansiosa,6.683201094434668
eh,2.447165787645943
burro,4.240588727266648
puta,2.1352367564749093
q,1.2211475895971782
pariu,3.3119419109570005
nao,1.6393687917770456
jeito,3.2468356139500103
pais,-4.0518564440538
teofilo,29.88568841429265
otoni,34.52598762443352
recebeu,6.319030253115046
21,-3.746556963781815
milhoes,-1.3552728773314302
reais,6.849868219624805
enfrentamento,4.696062341208605
vamos,2.6400169221543175
ser,2.133845402217203
alguem,1.9379129047270185
sabe,2.025321325252423
novo,-2.277225110775696
saque,5.003247816442592
objetivo,8.979259412314708
enfrentar,8.311521208149394
estado,-4.819267443416151
calamidade,7.565249545641717
publica,4.911468524499649
pandemia,1.9926568461964937
covid19,-1.731469739409416
crise,5.7942791262658595
acusacao,53.09711121751441
genocidio,13.702201015731843
somente,16.028863879848583
confirma,-2.1887313496725387
omissao,17.840901592057005
exercito,10.517634483116977
pol...,50.47012501774667
nenhuma,7.030997629677722
"novidade,",47.4640764327853
infelizmente,6.792613333666212
realmente,3.641011059612942
conheco,5.434909758304447
dez,-8.12331823636605
pegaram,5.857945851288332
cada,6.99279439704751
"conheco,",35.198643739262266
conhece,4.8991061649211645
@gugaxd,39.80912786532208
lembrou,64.2894317480382
cara,1.981085474406593
tirando,8.838885136482093
foto,4.018137437232065
carteira,7.85994839388159
vacinacao,6.809139384298731
gato,12.301913754797898
falando,2.4309919079791067
"""ah",9.380906307951788
veja,-5.82986425219847
bem,2.3456499081148183
ta,1.2436136332380974
q...,7.078875367850804
solidariedade,14.368566409917985
carinho,14.174685126227653
familiares,19.235279686170426
2000,-5.52129193733906
vidas,-1.207565688803173
interrompidas,17.92250719358135
corona...,15.908054283230532
bispos,22.44911494038157
mocambique,-14.924300702383869
preocupados,18.0821380216843
terrorismo,44.68836972490703
reunidos,26.146251660322356
neste,-6.147861019420123
mes,6.605203044200765
asse...,31.559582129997697
58,-15.739305083825913
mil,-1.4035608788804705
mortes,-1.3560368069119282
contando,15.635437460575554
agora?!,54.53950525775093
pra,1.1179192569756142
criou,7.191655425187273
causa,4.737306393115636
dessa,3.246887533625105
mascara,1.997036121230002
mau,8.362169617681616
elemento,65.91192775719428
trump,4.320384350073559
passa,-2.621858162268579
defender,8.379541082269112
uso,3.532871054437233
mascara...,6.554306694343898
grupo,9.200600998242475
indigena,-4.481345844202712
amazonia,-2.8615455488088113
brasileira,5.2915363319511295
busca,-1.3753067154386729
medicinais,28.146774097490066
combater,5.519558695819542
sintomas...,23.765093313949155
procon,20.921138978607374
goias,-4.8016510056976545
apura,-2.179297731502295
suspeitas,5.609665587909645
aumento,-8.596551310827934
abusivo,47.714508064032074
precos,13.555865040147793
volta,-4.692805385521738
aulas,2.4575496298167505
coloca,7.414964667391828
risco,4.396294705795162
"9,3",-1.2371170473843454
adultos,-1.2939019105487677
"idosos,",-1.4371077238631265
afirma,5.709948783084871
fiocruz,-3.5868266635465127
@poder360,-5.728364343534502
#opiniao,64.53626771907808
"""o",8.142608595121738
momento,9.184119084094954
etica,13.19523162003327
uniao,5.013145198774486
"empresas,",20.880213059661834
escreve,17.192636385317552
edson,7.900926515022611
"critica,",30.115335284353957
reclama,7.067923502281361
mourao,42.76258766548196
gilmar,9.789369388624404
mendes,8.504613047441907
#politica,12.597932241960715
#stf...,39.77997205965958
kkkkkkk,4.738278480842539
ainda,2.0387920685475334
acham,5.254649974573217
virus,3.1037555082829384
cerveja,4.681932847840041
paralisado,39.70020115847817
devido,7.550489442633078
corona,3.03019240512938
voce,6.059117758279772
ficam,5.312120138463329
direitos,16.292957192304666
trabalhistas,15.835196085715205
demitido,36.44932202446176
meio,7.871328065771737
pandemia?,11.239403224069875
isa,56.602410690348435
coronavirus!,9.940651022702896
@alexandrekalil,5.65415033113295
#lockdown,8.047269723656994
bh,10.092684458044836
muitas,11.077885813113449
vao,3.428554383449327
morrer,2.8630266296103635
petrobras,15.324628451006193
informou,6.400100658719264
pouco,6.499144365836587
produziu,22.50427140381949
mi,6.017801708831471
petroleo,12.747019306031952
gas,26.99709500012682
queda,-10.834311877796505
re...,7.524500461647906
gaspar,11.881608732449871
contabiliza,-3.4002944434258806
11,-4.4711150704561895
obitos,-1.4592784340790854
#ndmais,-6.39464325184898
alerta!,24.447580705464624
pode,2.8383044116268494
ficar,1.732258299489021
"pior,",6.072916501177555
diz,1.9780353309488627
"oms,",3.0749757596999845
#globolixo,6.012388472055582
falsificando,50.9835192483496
gerando,6.508031212996563
dados,-3.1748533689827663
conforme,-7.02307419722848
proprios,29.324926850085255
confira,-3.064986467428878
primeiras,7.628844157505248
imagens,7.40332972134452
acelerador,4.362313091725239
particulas,5.090568857880203
brasileiro,5.212199368990289
frances,10.143018076712549
atento,7.445717869675857
circulacao,11.042196735622802
sarscov2,9.84178412743468
rtp,-5.512546993369663
noticias,-1.264830674719612
@anaeliz54725760,36.71231802768133
singapura,58.67535177537477
taiwan,22.167004845533622
vai,1.3031885818147246
achar,3.697592772769646
nada,1.6934998897030504
"""lockdown"",",16.11506750261095
disse,3.819691370416451
post,10.853563916214274
v...,16.523270500282216
segundo,-1.7997931688369435
"boletim,",-12.886923277473695
41815,21.28220850714258
contrairam,8.00306934848735
piaui,-10.549064207488172
desde,-7.140913998866229
inicio,-7.3485659561123216
"pandemia,",12.443199100173775
c...,8.522288039842408
mostramos,30.715681666815556
negligencia,17.057410667770235
moradores,7.51423425660504
rua,2.9350718758163516
campos,-8.520357122668798
registra,-1.506952031057722
dois,-4.324683557322076
sabado,-8.073373927490861
fumigadora,35.411168649319265
astarsa,37.96231989146543
aa33,40.09638935896006
+54,26.590408076433697
52635610,29.158807480024265
int,27.344450023890577
206,19.74912886449976
9,-6.348456443689772
3512023508,27.849551640493335
consultas@corvialcomar,34.10854868718641
#corvial...,33.1322228949898
informacoes,-5.2680938022782415
whatsapp,5.577093567090034
"991933818,",2.536841267790241
clique,-3.7642938950667637
link,5.2305757610799395
abaixo,4.152036536219972
bios,2.7700024768354012
siganos,4.229777158363845
ga...,9.008347382657286
@veja,12.516132643225058
@jairbolsonaro,3.112120049674439
sabia,4.566443697049708
cuba,9.197429229653146
